timestamp,temperature_real,masse_real
2026-04-02T12:47:41,34.52,45.2849
2026-04-02T12:47:46,34.47,45.2851
2026-04-02T12:47:51,34.49,45.2854
2026-04-02T12:47:56,34.55,45.2856
2026-04-02T12:48:01,34.42,45.2859
2026-04-02T12:48:06,34.51,45.2862
2026-04-02T12:48:11,34.55,45.2864
2026-04-02T12:48:16,34.54,45.2867
2026-04-02T12:48:21,34.49,45.2869
2026-04-02T12:48:26,34.52,45.2872
2026-04-02T12:48:31,34.4,45.2875
2026-04-02T12:48:36,34.56,45.2877
2026-04-02T12:48:41,34.49,45.288
2026-04-02T12:48:46,34.53,45.2882
2026-04-02T12:48:51,34.59,45.2885
2026-04-02T12:48:56,34.56,45.2887
2026-04-02T12:49:01,34.56,45.289
2026-04-02T12:49:06,34.58,45.2893
2026-04-02T12:49:11,34.45,45.2895
2026-04-02T12:49:16,34.5,45.2898
2026-04-02T12:49:21,34.59,45.29
2026-04-02T12:49:26,34.51,45.2903
2026-04-02T12:49:31,34.59,45.2905
2026-04-02T12:49:36,34.51,45.2908
2026-04-02T12:49:41,34.52,45.2911
2026-04-02T12:49:51,34.51,45.2916
2026-04-02T12:49:56,34.58,45.2918
2026-04-02T12:50:01,34.42,45.2921
2026-04-02T12:50:06,34.58,45.2923
2026-04-02T12:50:11,34.57,45.2926
2026-04-02T12:50:16,34.51,45.2929
2026-04-02T12:50:21,34.6,45.2931
2026-04-02T12:50:26,34.56,45.2934
2026-04-02T12:50:31,34.47,45.2936
2026-04-02T12:50:36,34.47,45.2939
2026-04-02T12:50:41,34.53,45.2941
2026-04-02T12:50:51,34.46,45.2947
2026-04-02T12:50:56,34.43,45.2949
2026-04-02T12:51:01,34.47,45.2952
2026-04-02T12:51:06,34.59,45.2954
2026-04-02T12:51:11,34.45,45.2957
2026-04-02T12:51:16,34.46,45.2959
2026-04-02T12:51:21,34.48,45.2962
2026-04-02T12:51:26,34.59,45.2965
2026-04-02T12:51:31,34.43,45.2967
2026-04-02T12:51:41,34.41,45.2972
2026-04-02T12:51:51,34.56,45.2977
2026-04-02T12:51:56,34.5,45.298
2026-04-02T12:52:06,34.47,45.2985
2026-04-02T12:52:11,34.53,45.2988
2026-04-02T12:52:16,34.57,45.299
2026-04-02T12:52:21,34.45,45.2993
2026-04-02T12:52:26,34.44,45.2995
2026-04-02T12:52:31,34.48,45.2998
2026-04-02T12:52:36,34.45,45.3001
2026-04-02T12:52:41,34.56,45.3003
2026-04-02T12:52:46,34.47,45.3006
2026-04-02T12:52:51,34.53,45.3008
2026-04-02T12:52:56,34.6,45.3011
2026-04-02T12:53:06,34.55,45.3016
2026-04-02T12:53:11,34.4,45.3019
2026-04-02T12:53:16,34.58,45.3021
2026-04-02T12:53:21,34.58,45.3024
2026-04-02T12:53:31,34.6,45.3029
2026-04-02T12:53:36,34.47,45.3031
2026-04-02T12:53:41,34.54,45.3034
2026-04-02T12:53:51,34.45,45.3039
2026-04-02T12:53:56,34.44,45.3042
2026-04-02T12:54:01,34.49,45.3044
2026-04-02T12:54:06,34.46,45.3047
2026-04-02T12:54:11,34.47,45.3049
2026-04-02T12:54:16,34.46,45.3052
2026-04-02T12:54:21,34.45,45.3055
2026-04-02T12:54:26,34.54,45.3057
2026-04-02T12:54:31,34.43,45.306
2026-04-02T12:54:36,34.49,45.3062
2026-04-02T12:54:41,34.49,45.3065
2026-04-02T12:54:46,34.51,45.3068
2026-04-02T12:54:51,34.49,45.307
2026-04-02T12:54:56,34.41,45.3073
2026-04-02T12:55:01,34.42,45.3075
2026-04-02T12:55:06,34.55,45.3078
2026-04-02T12:55:11,34.51,45.308
2026-04-02T12:55:16,34.5,45.3083
2026-04-02T12:55:26,34.46,45.3088
2026-04-02T12:55:31,34.51,45.3091
2026-04-02T12:55:36,34.42,45.3093
2026-04-02T12:55:41,34.53,45.3096
2026-04-02T12:55:46,34.54,45.3098
2026-04-02T12:55:56,34.59,45.3104
2026-04-02T12:56:01,34.42,45.3106
2026-04-02T12:56:06,34.46,45.3109
2026-04-02T12:56:11,34.42,45.3111
2026-04-02T12:56:16,34.53,45.3114
2026-04-02T12:56:21,34.41,45.3116
2026-04-02T12:56:26,34.44,45.3119
2026-04-02T12:56:31,34.52,45.3122
2026-04-02T12:56:46,34.46,45.3129
2026-04-02T12:56:51,34.5,45.3132
2026-04-02T12:57:01,34.46,45.3137
2026-04-02T12:57:06,34.56,45.314
2026-04-02T12:57:11,34.43,45.3142
2026-04-02T12:57:21,34.51,45.3147
2026-04-02T12:57:26,34.58,45.315
2026-04-02T12:57:31,34.45,45.3152
2026-04-02T12:57:36,34.53,45.3155
2026-04-02T12:57:41,34.4,45.3158
2026-04-02T12:57:46,34.42,45.316
2026-04-02T12:57:51,34.47,45.3163
2026-04-02T12:57:56,34.6,45.3165
2026-04-02T12:58:01,34.56,45.3168
2026-04-02T12:58:06,34.6,45.317
2026-04-02T12:58:11,34.47,45.3173
2026-04-02T12:58:16,34.49,45.3176
2026-04-02T12:58:21,34.5,45.3178
2026-04-02T12:58:26,34.43,45.3181
2026-04-02T12:58:31,34.49,45.3183
2026-04-02T12:58:36,34.45,45.3186
2026-04-02T12:58:41,34.41,45.3189
2026-04-02T12:58:46,34.59,45.3191
2026-04-02T12:58:51,34.43,45.3194
2026-04-02T12:58:56,34.45,45.3196
2026-04-02T12:59:01,34.48,45.3199
2026-04-02T12:59:06,34.58,45.3201
2026-04-02T12:59:11,34.44,45.3204
2026-04-02T12:59:16,34.45,45.3207
2026-04-02T12:59:21,34.43,45.3209
2026-04-02T12:59:26,34.51,45.3212
2026-04-02T12:59:31,34.49,45.3214
2026-04-02T12:59:36,34.47,45.3217
2026-04-02T12:59:46,34.44,45.3222
2026-04-02T12:59:51,34.59,45.3225
2026-04-02T13:00:01,34.43,45.323
2026-04-02T13:00:06,34.52,45.3232
2026-04-02T13:00:11,34.45,45.3235
2026-04-02T13:00:16,34.56,45.3237
2026-04-02T13:00:21,34.46,45.324
2026-04-02T13:00:26,34.52,45.3243
2026-04-02T13:00:31,34.55,45.3245
2026-04-02T13:00:36,34.41,45.3248
2026-04-02T13:00:41,34.46,45.325
2026-04-02T13:00:46,34.51,45.3253
2026-04-02T13:00:51,34.48,45.3255
2026-04-02T13:00:56,34.53,45.3258
2026-04-02T13:01:01,34.59,45.3261
2026-04-02T13:01:06,34.41,45.3263
2026-04-02T13:01:16,34.53,45.3268
2026-04-02T13:01:21,34.44,45.3271
2026-04-02T13:01:26,34.58,45.3273
2026-04-02T13:01:31,34.53,45.3276
2026-04-02T13:01:36,34.51,45.3279
2026-04-02T13:01:41,34.43,45.3281
2026-04-02T13:01:46,34.46,45.3284
2026-04-02T13:01:51,34.59,45.3286
2026-04-02T13:01:56,34.48,45.3289
2026-04-02T13:02:01,34.52,45.3292
2026-04-02T13:02:06,34.45,45.3294
2026-04-02T13:02:11,34.52,45.3297
2026-04-02T13:02:16,34.46,45.3299
2026-04-02T13:02:21,34.57,45.3302
2026-04-02T13:02:26,34.45,45.3304
2026-04-02T13:02:31,34.51,45.3307
2026-04-02T13:02:36,34.55,45.331
2026-04-02T13:02:41,34.46,45.3312
2026-04-02T13:02:46,34.42,45.3315
2026-04-02T13:02:51,34.51,45.3317
2026-04-02T13:02:56,34.48,45.332
2026-04-02T13:03:01,34.52,45.3322
2026-04-02T13:03:06,34.49,45.3325
2026-04-02T13:03:11,34.42,45.3328
2026-04-02T13:03:16,34.58,45.333
2026-04-02T13:03:21,34.42,45.3333
2026-04-02T13:03:26,34.58,45.3335
2026-04-02T13:03:31,34.45,45.3338
2026-04-02T13:03:36,34.52,45.334
2026-04-02T13:03:41,34.51,45.3343
2026-04-02T13:03:46,34.57,45.3346
2026-04-02T13:03:51,34.54,45.3348
2026-04-02T13:03:56,34.55,45.3351
2026-04-02T13:04:01,34.4,45.3353
2026-04-02T13:04:06,34.45,45.3356
2026-04-02T13:04:11,34.49,45.3359
2026-04-02T13:04:16,34.57,45.3361
2026-04-02T13:04:21,34.55,45.3364
2026-04-02T13:04:26,34.41,45.3366
2026-04-02T13:04:31,34.43,45.3369
2026-04-02T13:04:36,34.51,45.3371
2026-04-02T13:04:41,34.46,45.3374
2026-04-02T13:04:46,34.48,45.3377
2026-04-02T13:04:51,34.52,45.3379
2026-04-02T13:04:56,34.41,45.3382
2026-04-02T13:05:01,34.51,45.3384
2026-04-02T13:05:06,34.47,45.3387
2026-04-02T13:05:11,34.42,45.3389
2026-04-02T13:05:16,34.56,45.3392
2026-04-02T13:05:21,34.55,45.3395
2026-04-02T13:05:26,34.41,45.3397
2026-04-02T13:05:31,34.53,45.34
2026-04-02T13:05:36,34.4,45.3402
2026-04-02T13:05:41,34.5,45.3405
2026-04-02T13:05:46,34.59,45.3407
2026-04-02T13:05:56,34.52,45.3413
2026-04-02T13:06:01,34.56,45.3415
2026-04-02T13:06:06,34.57,45.3418
2026-04-02T13:06:16,34.54,45.3423
2026-04-02T13:06:21,34.5,45.3426
2026-04-02T13:06:26,34.54,45.3428
2026-04-02T13:06:31,34.6,45.3431
2026-04-02T13:06:36,34.52,45.3433
2026-04-02T13:06:41,34.47,45.3436
2026-04-02T13:06:46,34.48,45.3438
2026-04-02T13:06:51,34.56,45.3441
2026-04-02T13:06:56,34.59,45.3444
2026-04-02T13:07:01,34.42,45.3446
2026-04-02T13:07:06,34.44,45.3449
2026-04-02T13:07:11,34.59,45.3451
2026-04-02T13:07:16,34.58,45.3454
2026-04-02T13:07:26,34.43,45.3459
2026-04-02T13:07:36,34.57,45.3464
2026-04-02T13:07:41,34.59,45.3467
2026-04-02T13:07:46,34.42,45.3469
2026-04-02T13:07:51,34.5,45.3472
2026-04-02T13:07:56,34.45,45.3474
2026-04-02T13:08:06,34.6,45.348
2026-04-02T13:08:11,34.46,45.3482
2026-04-02T13:08:16,34.45,45.3485
2026-04-02T13:08:21,34.46,45.3487
2026-04-02T13:08:26,34.55,45.349
2026-04-02T13:08:31,34.59,45.3493
2026-04-02T13:08:36,34.53,45.3495
2026-04-02T13:08:41,34.55,45.3498
2026-04-02T13:08:46,34.42,45.35
2026-04-02T13:08:51,34.5,45.3503
2026-04-02T13:08:56,34.58,45.3505
2026-04-02T13:09:01,34.46,45.3508
2026-04-02T13:09:06,34.48,45.3511
2026-04-02T13:09:11,34.54,45.3513
2026-04-02T13:09:16,34.55,45.3516
2026-04-02T13:09:21,34.53,45.3518
2026-04-02T13:09:26,34.48,45.3521
2026-04-02T13:09:31,34.47,45.3523
2026-04-02T13:09:36,34.47,45.3526
2026-04-02T13:09:41,34.57,45.3529
2026-04-02T13:09:46,34.59,45.3531
2026-04-02T13:09:51,34.57,45.3534
2026-04-02T13:09:56,34.4,45.3536
2026-04-02T13:10:01,34.45,45.3539
2026-04-02T13:10:06,34.51,45.3541
2026-04-02T13:10:11,34.5,45.3544
2026-04-02T13:10:16,34.43,45.3547
2026-04-02T13:10:21,34.49,45.3549
2026-04-02T13:10:26,34.4,45.3552
2026-04-02T13:10:36,34.53,45.3557
2026-04-02T13:10:46,34.53,45.3562
2026-04-02T13:10:51,34.47,45.3565
2026-04-02T13:10:56,34.6,45.3567
2026-04-02T13:11:01,34.5,45.357
2026-04-02T13:11:06,34.43,45.3572
2026-04-02T13:11:11,34.48,45.3575
2026-04-02T13:11:16,34.52,45.3578
2026-04-02T13:11:21,34.51,45.358
2026-04-02T13:11:26,34.53,45.3583
2026-04-02T13:11:31,34.49,45.3585
2026-04-02T13:11:36,34.4,45.3588
2026-04-02T13:11:41,34.43,45.359
2026-04-02T13:11:46,34.48,45.3593
2026-04-02T13:11:51,34.44,45.3596
2026-04-02T13:11:56,34.45,45.3598
2026-04-02T13:12:01,34.47,45.3601
2026-04-02T13:12:06,34.48,45.3603
2026-04-02T13:12:11,34.54,45.3606
2026-04-02T13:12:16,34.54,45.3609
2026-04-02T13:12:21,34.47,45.3611
2026-04-02T13:12:26,34.41,45.3614
2026-04-02T13:12:31,34.58,45.3616
2026-04-02T13:12:36,34.57,45.3619
2026-04-02T13:12:41,34.42,45.3621
2026-04-02T13:12:46,34.42,45.3624
2026-04-02T13:12:51,34.51,45.3627
2026-04-02T13:12:56,34.54,45.3629
2026-04-02T13:13:01,34.51,45.3632
2026-04-02T13:13:06,34.6,45.3634
2026-04-02T13:13:11,34.56,45.3637
2026-04-02T13:13:16,34.58,45.3639
2026-04-02T13:13:21,34.42,45.3642
2026-04-02T13:13:26,34.42,45.3645
2026-04-02T13:13:31,34.44,45.3647
2026-04-02T13:13:36,34.42,45.365
2026-04-02T13:13:41,34.57,45.3652
2026-04-02T13:13:46,34.43,45.3655
2026-04-02T13:13:51,34.54,45.3657
2026-04-02T13:13:56,34.41,45.366
2026-04-02T13:14:01,34.48,45.3663
2026-04-02T13:14:06,34.59,45.3665
2026-04-02T13:14:11,34.56,45.3668
2026-04-02T13:14:16,34.42,45.367
2026-04-02T13:14:21,34.58,45.3673
2026-04-02T13:14:26,34.44,45.3676
2026-04-02T13:14:31,34.47,45.3678
2026-04-02T13:14:36,34.47,45.3681
2026-04-02T13:14:41,34.58,45.3683
2026-04-02T13:14:46,34.49,45.3686
2026-04-02T13:14:51,34.55,45.3688
2026-04-02T13:14:56,34.54,45.3691
2026-04-02T13:15:01,34.44,45.3694
2026-04-02T13:15:06,34.43,45.3696
2026-04-02T13:15:11,34.47,45.3699
2026-04-02T13:15:16,34.43,45.3701
2026-04-02T13:15:21,34.52,45.3704
2026-04-02T13:15:26,34.57,45.3706
2026-04-02T13:15:31,34.51,45.3709
2026-04-02T13:15:36,34.45,45.3712
2026-04-02T13:15:41,34.45,45.3714
2026-04-02T13:15:46,34.41,45.3717
2026-04-02T13:15:51,34.48,45.3719
2026-04-02T13:15:56,34.54,45.3722
2026-04-02T13:16:01,34.5,45.3725
2026-04-02T13:16:06,34.5,45.3727
2026-04-02T13:16:11,34.55,45.373
2026-04-02T13:16:16,34.43,45.3732
2026-04-02T13:16:21,34.47,45.3735
2026-04-02T13:16:26,34.56,45.3737
2026-04-02T13:16:31,34.5,45.374
2026-04-02T13:16:36,34.51,45.3743
2026-04-02T13:16:41,34.44,45.3745
2026-04-02T13:16:46,34.52,45.3748
2026-04-02T13:16:51,34.46,45.375
2026-04-02T13:16:56,34.52,45.3753
2026-04-02T13:17:01,34.5,45.3755
2026-04-02T13:17:06,34.57,45.3758
2026-04-02T13:17:16,34.48,45.3763
2026-04-02T13:17:21,34.47,45.3766
2026-04-02T13:17:26,34.43,45.3768
2026-04-02T13:17:31,34.53,45.3771
2026-04-02T13:17:36,34.55,45.3774
2026-04-02T13:17:41,34.47,45.3776
2026-04-02T13:17:46,34.58,45.3779
2026-04-02T13:17:56,34.48,45.3784
2026-04-02T13:18:01,34.48,45.3786
2026-04-02T13:18:06,34.59,45.3789
2026-04-02T13:18:11,34.46,45.3792
2026-04-02T13:18:16,34.5,45.3794
2026-04-02T13:18:21,34.55,45.3797
2026-04-02T13:18:26,34.57,45.3799
2026-04-02T13:18:31,34.43,45.3802
2026-04-02T13:18:36,34.43,45.3805
2026-04-02T13:18:41,34.55,45.3807
2026-04-02T13:18:46,34.59,45.381
2026-04-02T13:18:51,34.6,45.3812
2026-04-02T13:18:56,34.59,45.3815
2026-04-02T13:19:01,34.43,45.3817
2026-04-02T13:19:06,34.46,45.382
2026-04-02T13:19:11,34.45,45.3823
2026-04-02T13:19:21,34.51,45.3828
2026-04-02T13:19:26,34.51,45.383
2026-04-02T13:19:31,34.44,45.3833
2026-04-02T13:19:36,34.41,45.3835
2026-04-02T13:19:41,34.49,45.3838
2026-04-02T13:19:46,34.6,45.3841
2026-04-02T13:19:51,34.49,45.3843
2026-04-02T13:19:56,34.54,45.3846
2026-04-02T13:20:01,34.51,45.3848
2026-04-02T13:20:06,34.59,45.3851
2026-04-02T13:20:16,34.58,45.3856
2026-04-02T13:20:21,34.43,45.3859
2026-04-02T13:20:26,34.54,45.3861
2026-04-02T13:20:31,34.59,45.3864
2026-04-02T13:20:36,34.54,45.3866
2026-04-02T13:20:41,34.54,45.3869
2026-04-02T13:20:46,34.5,45.3872
2026-04-02T13:20:51,34.47,45.3874
2026-04-02T13:20:56,34.59,45.3877
2026-04-02T13:21:01,34.59,45.3879
2026-04-02T13:21:06,34.58,45.3882
2026-04-02T13:21:11,34.48,45.3884
2026-04-02T13:21:16,34.44,45.3887
2026-04-02T13:21:26,34.57,45.3892
2026-04-02T13:21:31,34.54,45.3895
2026-04-02T13:21:36,34.6,45.3897
2026-04-02T13:21:41,34.41,45.39
2026-04-02T13:21:46,34.41,45.3903
2026-04-02T13:21:51,34.43,45.3905
2026-04-02T13:21:56,34.52,45.3908
2026-04-02T13:22:01,34.56,45.391
2026-04-02T13:22:06,34.57,45.3913
2026-04-02T13:22:11,34.4,45.3915
2026-04-02T13:22:16,34.59,45.3918
2026-04-02T13:22:21,34.5,45.3921
2026-04-02T13:22:26,34.56,45.3923
2026-04-02T13:22:31,34.56,45.3926
2026-04-02T13:22:36,34.6,45.3928
2026-04-02T13:22:41,34.46,45.3931
2026-04-02T13:22:46,34.53,45.3934
2026-04-02T13:22:51,34.42,45.3936
2026-04-02T13:23:01,34.55,45.3941
2026-04-02T13:23:06,34.46,45.3944
2026-04-02T13:23:16,34.5,45.3949
2026-04-02T13:23:21,34.49,45.3952
2026-04-02T13:23:26,34.51,45.3954
2026-04-02T13:23:31,34.51,45.3957
2026-04-02T13:23:36,34.54,45.3959
2026-04-02T13:23:41,34.55,45.3962
2026-04-02T13:23:46,34.47,45.3964
2026-04-02T13:23:51,34.49,45.3967
2026-04-02T13:23:56,34.5,45.397
2026-04-02T13:24:01,34.51,45.3972
2026-04-02T13:24:06,34.59,45.3975
2026-04-02T13:24:11,34.45,45.3977
2026-04-02T13:24:16,34.48,45.398
2026-04-02T13:24:21,34.58,45.3983
2026-04-02T13:24:26,34.56,45.3985
2026-04-02T13:24:31,34.44,45.3988
2026-04-02T13:24:36,34.41,45.399
2026-04-02T13:24:41,34.55,45.3993
2026-04-02T13:24:46,34.44,45.3995
2026-04-02T13:24:51,34.45,45.3998
2026-04-02T13:24:56,34.48,45.4001
2026-04-02T13:25:01,34.46,45.4003
2026-04-02T13:25:06,34.43,45.4006
2026-04-02T13:25:11,34.46,45.4008
2026-04-02T13:25:16,34.52,45.4011
2026-04-02T13:25:21,34.48,45.4014
2026-04-02T13:25:26,34.6,45.4016
2026-04-02T13:25:31,34.59,45.4019
2026-04-02T13:25:36,34.41,45.4021
2026-04-02T13:25:41,34.49,45.4024
2026-04-02T13:25:46,34.43,45.4026
2026-04-02T13:25:51,34.54,45.4029
2026-04-02T13:25:56,34.44,45.4032
2026-04-02T13:26:01,34.57,45.4034
2026-04-02T13:26:06,34.46,45.4037
2026-04-02T13:26:11,34.41,45.4039
2026-04-02T13:26:16,34.4,45.4042
2026-04-02T13:26:21,34.45,45.4044
2026-04-02T13:26:26,34.49,45.4047
2026-04-02T13:26:31,34.51,45.405
2026-04-02T13:26:36,34.52,45.4052
2026-04-02T13:26:46,34.6,45.4057
2026-04-02T13:26:51,34.45,45.406
2026-04-02T13:26:56,34.48,45.4063
2026-04-02T13:27:01,34.48,45.4065
2026-04-02T13:27:06,34.43,45.4068
2026-04-02T13:27:11,34.6,45.407
2026-04-02T13:27:16,34.52,45.4073
2026-04-02T13:27:26,34.58,45.4078
2026-04-02T13:27:31,34.46,45.4081
2026-04-02T13:27:36,34.41,45.4083
2026-04-02T13:27:41,34.43,45.4086
2026-04-02T13:27:46,34.48,45.4088
2026-04-02T13:27:51,34.44,45.4091
2026-04-02T13:27:56,34.44,45.4094
2026-04-02T13:28:01,34.42,45.4096
2026-04-02T13:28:06,34.42,45.4099
2026-04-02T13:28:11,34.42,45.4101
2026-04-02T13:28:16,34.54,45.4104
2026-04-02T13:28:21,34.52,45.4106
2026-04-02T13:28:26,34.52,45.4109
2026-04-02T13:28:31,34.41,45.4112
2026-04-02T13:28:36,34.49,45.4114
2026-04-02T13:28:41,34.4,45.4117
2026-04-02T13:28:46,34.51,45.4119
2026-04-02T13:28:56,34.58,45.4125
2026-04-02T13:29:01,34.49,45.4127
2026-04-02T13:29:06,34.56,45.413
2026-04-02T13:29:11,34.5,45.4132
2026-04-02T13:29:16,34.46,45.4135
2026-04-02T13:29:21,34.49,45.4137
2026-04-02T13:29:26,34.52,45.414
2026-04-02T13:29:31,34.56,45.4143
2026-04-02T13:29:36,34.55,45.4145
2026-04-02T13:29:41,34.42,45.4148
2026-04-02T13:29:46,34.53,45.415
2026-04-02T13:29:51,34.49,45.4153
2026-04-02T13:29:56,34.44,45.4155
2026-04-02T13:30:01,34.43,45.4158
2026-04-02T13:30:06,34.45,45.4161
2026-04-02T13:30:11,34.52,45.4163
2026-04-02T13:30:16,34.53,45.4166
2026-04-02T13:30:26,34.55,45.4171
2026-04-02T13:30:31,34.41,45.4174
2026-04-02T13:30:36,34.49,45.4176
2026-04-02T13:30:41,34.48,45.4179
2026-04-02T13:30:51,34.57,45.4184
2026-04-02T13:30:56,34.48,45.4186
2026-04-02T13:31:01,34.44,45.4189
2026-04-02T13:31:06,34.55,45.4192
2026-04-02T13:31:11,34.57,45.4194
2026-04-02T13:31:16,34.45,45.4197
2026-04-02T13:31:21,34.57,45.4199
2026-04-02T13:31:26,34.45,45.4202
2026-04-02T13:31:31,34.59,45.4205
2026-04-02T13:31:36,34.45,45.4207
2026-04-02T13:31:41,34.42,45.421
2026-04-02T13:31:46,34.47,45.4212
2026-04-02T13:31:51,34.45,45.4215
2026-04-02T13:31:56,34.48,45.4217
2026-04-02T13:32:01,34.47,45.422
2026-04-02T13:32:06,34.44,45.4223
2026-04-02T13:32:11,34.47,45.4225
2026-04-02T13:32:16,34.57,45.4228
2026-04-02T13:32:21,34.59,45.423
2026-04-02T13:32:26,34.42,45.4233
2026-04-02T13:32:31,34.53,45.4236
2026-04-02T13:32:36,34.5,45.4238
2026-04-02T13:32:41,34.55,45.4241
2026-04-02T13:32:46,34.45,45.4243
2026-04-02T13:32:51,34.48,45.4246
2026-04-02T13:33:01,34.56,45.4251
2026-04-02T13:33:06,34.54,45.4254
2026-04-02T13:33:11,34.55,45.4256
2026-04-02T13:33:16,34.54,45.4259
2026-04-02T13:33:21,34.46,45.4261
2026-04-02T13:33:26,34.47,45.4264
2026-04-02T13:33:31,34.59,45.4267
2026-04-02T13:33:36,34.47,45.4269
2026-04-02T13:33:41,34.6,45.4272
2026-04-02T13:33:46,34.45,45.4274
2026-04-02T13:33:51,34.57,45.4277
2026-04-02T13:34:01,34.41,45.4282
2026-04-02T13:34:06,34.52,45.4285
2026-04-02T13:34:16,34.42,45.429
2026-04-02T13:34:21,34.55,45.4292
2026-04-02T13:34:31,34.42,45.4298
2026-04-02T13:34:36,34.41,45.43
2026-04-02T13:34:41,34.46,45.4303
2026-04-02T13:34:46,34.52,45.4305
2026-04-02T13:34:51,34.58,45.4308
2026-04-02T13:34:56,34.41,45.431
2026-04-02T13:35:01,34.54,45.4313
2026-04-02T13:35:06,34.48,45.4316
2026-04-02T13:35:11,34.48,45.4318
2026-04-02T13:35:16,34.56,45.4321
2026-04-02T13:35:26,34.53,45.4326
2026-04-02T13:35:31,34.5,45.4328
2026-04-02T13:35:36,34.54,45.4331
2026-04-02T13:35:41,34.54,45.4334
2026-04-02T13:35:46,34.54,45.4336
2026-04-02T13:35:51,34.52,45.4339
2026-04-02T13:35:56,34.58,45.4341
2026-04-02T13:36:01,34.44,45.4344
2026-04-02T13:36:06,34.41,45.4347
2026-04-02T13:36:11,34.56,45.4349
2026-04-02T13:36:16,34.58,45.4352
2026-04-02T13:36:21,34.45,45.4354
2026-04-02T13:36:26,34.54,45.4357
2026-04-02T13:36:31,34.48,45.4359
2026-04-02T13:36:36,34.44,45.4362
2026-04-02T13:36:41,34.44,45.4365
2026-04-02T13:36:46,34.42,45.4367
2026-04-02T13:36:51,34.45,45.437
2026-04-02T13:36:56,34.43,45.4372
2026-04-02T13:37:01,34.42,45.4375
2026-04-02T13:37:06,34.56,45.4378
2026-04-02T13:37:11,34.52,45.438
2026-04-02T13:37:16,34.44,45.4383
2026-04-02T13:37:21,34.56,45.4385
2026-04-02T13:37:26,34.57,45.4388
2026-04-02T13:37:31,34.43,45.439
2026-04-02T13:37:36,34.53,45.4393
2026-04-02T13:37:41,34.59,45.4396
2026-04-02T13:37:46,34.59,45.4398
2026-04-02T13:37:51,34.44,45.4401
2026-04-02T13:37:56,34.58,45.4403
2026-04-02T13:38:01,34.51,45.4406
2026-04-02T13:38:06,34.54,45.4409
2026-04-02T13:38:11,34.43,45.4411
2026-04-02T13:38:16,34.52,45.4414
2026-04-02T13:38:21,34.58,45.4416
2026-04-02T13:38:26,34.43,45.4419
2026-04-02T13:38:31,34.47,45.4421
2026-04-02T13:38:36,34.47,45.4424
2026-04-02T13:38:41,34.49,45.4427
2026-04-02T13:38:46,34.52,45.4429
2026-04-02T13:38:56,34.49,45.4434
2026-04-02T13:39:01,34.5,45.4437
2026-04-02T13:39:06,34.57,45.444
2026-04-02T13:39:11,34.6,45.4442
2026-04-02T13:39:16,34.48,45.4445
2026-04-02T13:39:21,34.5,45.4447
2026-04-02T13:39:26,34.56,45.445
2026-04-02T13:39:31,34.56,45.4452
2026-04-02T13:39:41,34.54,45.4458
2026-04-02T13:39:46,34.46,45.446
2026-04-02T13:39:56,34.42,45.4465
2026-04-02T13:40:01,34.54,45.4468
2026-04-02T13:40:06,34.52,45.4471
2026-04-02T13:40:11,34.55,45.4473
2026-04-02T13:40:16,34.47,45.4476
2026-04-02T13:40:26,34.54,45.4481
2026-04-02T13:40:31,34.5,45.4483
2026-04-02T13:40:36,34.58,45.4486
2026-04-02T13:40:41,34.55,45.4489
2026-04-02T13:40:46,34.48,45.4491
2026-04-02T13:40:51,34.42,45.4494
2026-04-02T13:40:56,34.53,45.4496
2026-04-02T13:41:01,34.49,45.4499
2026-04-02T13:41:06,34.46,45.4502
2026-04-02T13:41:11,34.5,45.4504
2026-04-02T13:41:16,34.44,45.4507
2026-04-02T13:41:21,34.43,45.4509
2026-04-02T13:41:26,34.49,45.4512
2026-04-02T13:41:31,34.53,45.4514
2026-04-02T13:41:36,34.55,45.4517
2026-04-02T13:41:41,34.51,45.452
2026-04-02T13:41:46,34.55,45.4522
2026-04-02T13:41:51,34.57,45.4525
2026-04-02T13:41:56,34.54,45.4527
2026-04-02T13:42:01,34.53,45.453
2026-04-02T13:42:06,34.59,45.4533
2026-04-02T13:42:11,34.6,45.4535
2026-04-02T13:42:16,34.51,45.4538
2026-04-02T13:42:21,34.57,45.454
2026-04-02T13:42:26,34.52,45.4543
2026-04-02T13:42:31,34.45,45.4546
2026-04-02T13:42:36,34.54,45.4548
2026-04-02T13:42:41,34.6,45.4551
2026-04-02T13:42:51,34.52,45.4556
2026-04-02T13:42:56,34.6,45.4558
2026-04-02T13:43:01,34.55,45.4561
2026-04-02T13:43:11,34.59,45.4566
2026-04-02T13:43:16,34.42,45.4569
2026-04-02T13:43:21,34.5,45.4571
2026-04-02T13:43:26,34.5,45.4574
2026-04-02T13:43:31,34.58,45.4577
2026-04-02T13:43:36,34.54,45.4579
2026-04-02T13:43:41,34.59,45.4582
2026-04-02T13:43:46,34.49,45.4584
2026-04-02T13:43:51,34.47,45.4587
2026-04-02T13:43:56,34.59,45.4589
2026-04-02T13:44:01,34.4,45.4592
2026-04-02T13:44:11,34.41,45.4597
2026-04-02T13:44:16,34.49,45.46
2026-04-02T13:44:21,34.41,45.4602
2026-04-02T13:44:26,34.42,45.4605
2026-04-02T13:44:31,34.55,45.4608
2026-04-02T13:44:36,34.4,45.461
2026-04-02T13:44:41,34.5,45.4613
2026-04-02T13:44:46,34.59,45.4615
